	DZQV_CD8_naive	DZQV_CD8_CM	DZQV_CD8_EM	DZQV_CD8_TE	DZQV_MAIT	DZQV_VD2+	DZQV_VD2-	DZQV_TFH	DZQV_Treg	DZQV_Th1	DZQV_Th1/Th17	DZQV_Th17	DZQV_Th2	DZQV_CD4_naive	DZQV_Progenitor	DZQV_B_naive	DZQV_B_NSM	DZQV_B_Ex	DZQV_B_SM	DZQV_Plasmablasts	DZQV_C_mono	DZQV_I_mono	DZQV_NC_mono	DZQV_NK	DZQV_pDC	DZQV_mDC	DZQV_Neutrophils	DZQV_Basophils	925L_CD8_naive	925L_CD8_CM	925L_CD8_EM	925L_CD8_TE	925L_MAIT	925L_VD2+	925L_VD2-	925L_TFH	925L_Treg	925L_Th1	925L_Th1/Th17	925L_Th17	925L_Th2	925L_CD4_naive	925L_CD4_TE	925L_Progenitor	925L_B_naive	925L_B_NSM	925L_B_Ex	925L_B_SM	925L_Plasmablasts	925L_C_mono	925L_I_mono	925L_NC_mono	925L_NK	925L_pDC	925L_mDC	925L_Neutrophils	925L_Basophils	9JD4_CD8_naive	9JD4_CD8_CM	9JD4_CD8_EM	9JD4_CD8_TE	9JD4_MAIT	9JD4_VD2+	9JD4_VD2-	9JD4_TFH	9JD4_Treg	9JD4_Th1	9JD4_Th1/Th17	9JD4_Th17	9JD4_Th2	9JD4_CD4_naive	9JD4_CD4_TE	9JD4_Progenitor	9JD4_B_naive	9JD4_B_NSM	9JD4_B_Ex	9JD4_B_SM	9JD4_Plasmablasts	9JD4_C_mono	9JD4_I_mono	9JD4_NC_mono	9JD4_NK	9JD4_pDC	9JD4_mDC	9JD4_Neutrophils	9JD4_Basophils	G4YW_CD8_naive	G4YW_CD8_CM	G4YW_CD8_EM	CYFZ_PBMC	FY2H_PBMC	FLWA_PBMC	453W_PBMC	684C_PBMC	CZJE_PBMC	G4YW_CD8_TE	G4YW_MAIT	G4YW_VD2+	G4YW_VD2-	G4YW_TFH	G4YW_Treg	G4YW_Th1	G4YW_Th1/Th17	G4YW_Th17	G4YW_Th2	G4YW_CD4_naive	G4YW_Progenitor	G4YW_B_naive	G4YW_B_NSM	G4YW_B_Ex	G4YW_B_SM	G4YW_Plasmablasts	G4YW_C_mono	G4YW_I_mono	G4YW_NC_mono	G4YW_NK	G4YW_pDC	G4YW_mDC	G4YW_Neutrophils	G4YW_Basophils	DZQV_PBMC	925L_PBMC	9JD4_PBMC	G4YW_PBMC	4DUY_PBMC	36TS_PBMC	CR3L_PBMC	ensembl_gene_id	external_gene_name	gene_biotype
794.0	8.92519	4.70833	4.87083	5.81273	3.313467	2.36115	3.510136	3.6047166	2.772712	3.010328	1.88276	2.64118	4.29505	5.56743	4.554651	2.276412	0.840631	2.80328	3.18021	1.58941	3.11553	4.67207	5.33708	1.747679	3.539506	2.25099	0.207198	8.613387	3.80996	4.99534	3.502349	8.40916	2.675114	5.36656	2.30442	5.98624	2.032703	3.7401492	1.72984	3.7719	6.79779	5.785498	2.20537	5.85216	4.29097	1.88512	2.2383	2.24688	1.84786	2.849693	3.86506	6.92082	5.63799	2.521517	5.42203	0.428795	9.26764	7.3429	8.81571	4.24015	4.88753	7.79045	3.24986	7.37684	2.77848	5.52295	8.722844	6.2547	4.568465	4.078114	9.96753	4.52315	10.29882	5.25991	2.3836	3.36287	7.93333	2.484522	2.847481	0.921281	3.431587	4.27495	8.13563	5.11874	1.111476	14.648912	4.99798	3.09206	2.9487	1.46624	1.55991	3.599594	4.184728	2.620431	3.61768	4.31014	4.16433	3.38948	3.076215	3.36473	4.6714	2.96469	4.08976	3.14339	2.6804	5.98888	8.1200192	3.819622	1.384144099	2.18322	2.24228	2.67308	2.29313	4.12716	4.608393	2.654939	3.577731	2.508827	1.432956	8.846803	3.121974	2.162181	4.5158	4.451958	3.69219	2.74701009	2.136901	ENSG00000204178	MACO1	protein_coding
761.0	498.66075	189.04062	44.01192	28.632463	66.16615	48.44787	26.87232	285.150377	331.14294	351.306923	203.81624	210.0276	215.09999	373.99038	17.834212	6.47977	21.427742	24.44062	27.198831	22.365609	14.290142	16.254582	13.680619	44.78977	0.6386588	12.714126	0.540024	2.841618	668.43776	313.07966	78.016292	41.383059	34.763981	103.3358	91.80628	265.913814	264.31801	332.02919	288.83903	199.946	143.463292	511.92628	120.36867	21.758245	21.57138826	29.566184	25.11384	15.149119	24.640969	12.690329	11.88725	14.941128	59.96016	2.408216	10.465713	0.161846	1.056912	704.97462	411.04484	112.45427	107.52989	81.87791289	171.35342	86.24632	313.56163	327.84008	319.144378	231.2754	230.34723	214.01007	681.10353	146.49005	17.867924	14.773047	45.033696	41.541724	32.26545	26.157366	13.89503	10.406265	10.419902	54.11557	3.750204	11.095908	0.8849896	2.074422	620.88569	233.46402	51.05466	79.27609	57.0506	112.95367	88.86228	111.628351	71.593937	51.3401	49.70019	105.38315	78.570078	282.645	245.82519	235.71904	127.25754	147.54592	204.07656	487.95586	20.094519	9.900784	36.57202	32.993361	25.05036	13.536093	14.044473	12.49429549	17.98369	47.02167	2.5983921	12.169185	0.350821651	0.5376324	110.454291	94.45292	138.348236	117.02168	164.56912	64.7511	79.66355	ENSG00000157978	LDLRAP1	protein_coding
737.0	19.404402	12.40117	5.0342993	1.163577	1.75287091	2.485606	3.124304014	8.263172	5.742640002	11.93950303	3.154644363	5.967011	9.815577	18.806306	2.015528001	0.611763	1.332731	1.398112	1.9867859	0.09729919	2.0501313	2.4584104	3.513532	2.3049011	0.4543615	2.629177463	0.4729051	2.223544	16.571057	7.464141	0.8666213	0.9657983	1.3333726	5.327296	2.662172714	10.0739777	2.577718	11.619664	5.407620942	8.64083	9.337686	26.833389	1.997449	2.5352393	1.9074471	1.2387957	0.68367547	0.6377529	0.3160786	3.0887655	5.60391	4.03148618	3.8913862	0.7127804	1.6989067	0.3337526	5.726969	20.48778	7.486834	3.221977	2.7289636	1.6985863	3.983626	1.4358237	7.64726341	14.009978	10.80118	8.443809	12.394444	12.54294	15.23231	6.371269	3.4914758	1.8683567	2.3277221	1.2499238	0.6138147	0.3145939	2.6579685	3.6004655	3.944115	3.569328	0.689315	2.590326012	0.64204686	2.5196546	14.868041	4.486313	1.2457115	2.84595881	2.015338	5.000447004	3.4184731	6.605346016	4.4865785	0.9564022	2.986431936	2.4022315	3.083819	7.277794006	9.554911188	8.384633	6.374180009	5.640636	10.195633	12.818013	2.024371	1.3107724	1.6960849	1.0351951	0.7607415	0.07831974	3.11342	4.912861013	3.77747	2.207198	0.3993224	1.5763856	1.4149748	1.5569637	4.941553961	2.3735423	5.526278	3.26905534	3.886817	2.621341801	6.0023888	ENSG00000117643	MAN1C1	protein_coding
772.0	3.334379	1.719419	1.305778	1.17179	1.999048	0.981155	1.159324	5.859290147	2.495751	2.268732	1.986603	2.84851	0.983599	2.454225	2.144405	0.772677	1.052145	2.489898	1.07329	0.335841	2.048632	2.17153	1.075013	1.19933	0.263344	3.26129	1.68618	3.19458	3.32268	4.102394	0.8982778	0.814799	3.67406	1.86652151	0.634805	1.151480002	0.8299566	3.5887	2.199334	1.8915246	2.70641	2.056104743	1.630453	2.87089	1.776092	1.1708948	0.7767596	0.339945	0.0292028	1.7541	4.84351	2.25281273	1.08774	0.565098	7.37225	1.97236	2.97418	5.49799	3.92291101	2.137991001	1.333619	1.076193	0.772851	1.389261	2.000744	2.52321	1.776949	2.76334	1.898922	3.770581	2.933342	2.562515	4.333804	0.726725	2.23992	1.579152	2.578291	0.0119472	2.679794	2.736871	1.366195	0.471714	0.437296	3.48463	1.4131	1.91154	2.038199	1.781369	2.521757	2.752027	2.155418	3.496378	2.14547116	2.596482088	3.65601	0.981143	1.709782	1.104905	1.076727	1.909107	1.63613	2.003427	1.269099	1.496378	1.996533	2.331692	3.838379	0.338685	1.050836	0.344849	0.740227	0.0820491	3.03743	1.438885	2.42951	1.062454	0.722501	3.59694115	1.49918	1.52843	1.977933	1.826202	1.854504	2.991647	1.213029	2.182854	1.503314	ENSG00000162430	SELENON	protein_coding
856.0	0.0	0.0	0.0	0.594553	0.0	0.0	0.0	0.0	0.0	0.389332	0.0	0.0	0.1966536	0.0	0.38535	0.0	0.375251	0.0	1.14469	0.0	0.0	0.447374	0.0	0.0	0.0	0.0	0.0	0.0	2.75349	1.06762	0.0	0.0	0.0	0.595355	0.0	0.969277	0.0	0.0	0.0	0.841314	0.0	0.758017	0.362333	1.62088	0.0	0.00533482	0.0	0.944189	0.0	0.679843	0.0	0.0	0.354079	0.260418	0.0	0.0	0.0	1.55161	0.0	1.32675	0.0	0.952263	0.0	0.0	0.0714975	0.0	0.0	0.902535	0.0	0.0	0.0	0.0	0.891578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47746	0.394921	0.0	0.417213	0.0	0.536954	0.0	0.0	0.0	0.0837263	0.0	0.419828	0.561034	0.0	0.0	0.363563	0.0	0.0	0.0	0.0	0.732844	0.0	0.0	0.495747	1.27287	0.0	0.0	0.0	0.0	0.0	0.0365102	0.0	0.0	0.0	0.0	0.0	ENSG00000255054		protein_coding
736.0	64.18041	37.15798681	44.179668	40.50962	26.981533	39.15463228	71.56874	46.87495	48.48616915	46.5031	47.39198504	42.909543	53.4561283	45.43421	97.195771	39.211537	37.931819	50.34829129	38.577763	18.4631504	69.589257	64.609224	64.744614	69.94731092	32.669965	73.3911224	11.086978	131.375855	92.95146109	60.46280143	69.839986	35.3194671	24.952848	38.944777	63.69166	76.173044	82.728553	53.64889547	54.54636	65.201782	36.17175	51.719879	43.3320692	94.113628	43.335362	51.95332201	44.4756153	53.324731	20.1525058	50.71391	55.131753	94.783306	53.282529	55.821721	48.690775	19.26324892	116.5654402	51.153064	43.94580315	63.64754521	62.29052	50.09014254	54.3494	66.716071	46.226062	50.8696953	44.50694	59.349152	60.228198	66.872227	50.98741003	36.743861	82.238745	43.598205	47.341423	48.254797	46.25889	13.877766	57.38567674	65.51899	91.46252	54.7535396	47.56533	70.488981	19.557463	111.07526	65.73143	46.0108764	44.655871	52.493599	63.4609982	75.4113554	71.245491	78.712994	57.096242	53.541307	24.994378	28.424382	46.05046	49.823538	36.39203156	40.330843	48.096046	56.75799	52.900837	56.0736757	83.908111	36.08911059	41.934838	44.530032	47.80976	16.978529	72.247279	66.239074	95.092952	65.7176	48.75304767	77.5823457	18.13340122	106.34374	60.599544	51.334692	57.53421401	67.464982	76.35297	58.851806	71.61181	ENSG00000117640	MTFR1L	protein_coding
746.0	0.626787	0.184401	1.3753	3.575521	0.147141	0.184638	0.247392	0.285914	3.88696	0.479353	0.870512	0.664715	0.696042	1.043747	2.605001	1.824492	0.770294	0.382346	0.449576	0.292758	0.168806	0.469135	3.23556	1.50805	0.156271	0.342029	0.382027	2.41536	0.24914	0.230142	0.782954	0.160192	1.582294	0.367644	3.044157	0.509064	1.973188	0.992464	0.518175	0.349208	0.492813	0.36425	0.255493	2.8699	0.181989	0.22024	0.227749	0.130452	0.532584	1.599887	0.438716	0.917527	0.473533	0.137256	0.141899	0.453998	1.89622	0.332896	0.365536	0.569169	1.712993	0.508812	0.136317	0.219837	0.846529	1.286581	0.493049	0.402703	0.48408	0.54462	0.686955	0.398949	2.38114	0.641129	0.162855	0.452906	0.497604	0.802036	0.397034	1.806882	1.973517	1.11303	0.149902	1.13393	0.710105	4.10094	0.816724	0.657728	0.710858	0.412458	0.796553	0.273839	0.104052	2.257971	0.654674	0.811836	0.0620197	0.275849	0.870716	0.734221	0.521798	1.52181	4.808612	0.39753	0.437958	0.616109	2.665109	0.934578	0.411932	0.243032	0.9151311	0.0923211	0.188925	1.94165	2.638801	0.342583	0.29666	0.242488	0.421379	1.82746	0.234406	0.775157	0.419732	0.974879	0.216154	0.399592	1.03829	ENSG00000127423	AUNIP	protein_coding
783.0	0.634202	0.703732	0.732984	1.69874	0.694781	0.5231	0.570551	1.09071	1.20086	1.05212	0.915451	0.829381	0.829736	1.25186	4.77116	0.87101	1.42666	2.82175	2.49817	0.0635868	1.9355	4.32841	4.0224	0.89359	0.578971	3.62705	0.473625	4.00667	1.44367	0.960733	0.795638	1.24582	1.21186	0.739477	0.41483	0.877535	0.464799	0.813516	0.274515	0.955161	0.527974	0.804394	0.600095	7.02193	0.64853	1.39499	3.50611	3.32142	0.242693	4.06795	7.48577	7.52423	0.85504	0.910934	6.77523	2.3505	3.08417	1.11047	1.56249	0.96064	1.16483	0.676924	1.07477	1.15109	1.24304	1.07661	0.536697	0.909775	0.811521	0.836883	0.611108	0.561108	7.75414	0.807274	1.34299	3.78907	2.52176	0.0974298	3.6258	4.8868	8.691	0.908157	0.360906	5.75294	1.70895	3.58291	1.83572	0.528484	0.828197	3.10245	3.03172	2.82732	1.95233	1.98794	2.70317	1.21243	0.963212	1.43827	0.347029	0.430073	0.819301	0.553564	0.888563	1.0572	0.98048	1.40205	6.34	0.918002	2.76898	1.70024	1.94338	0.306015	4.81008	8.05413	14.5298	1.46087	0.418152	3.47794	1.80149	2.87173	1.99203	2.7005	3.35549	3.33962	2.02245	2.70373	3.63093	ENSG00000182749	PAQR7	protein_coding
735.0	50.362558	51.363435	129.622051	58.97589	16.71538993	54.496171	54.980215	56.54966031	43.488598	40.033346	16.707315	33.969866	22.185135	58.28951	345.40504	31.2044	22.19844	15.9562	25.659621	54.256728	2.003415	3.242794	2.608681	34.805058	295.40439	13.8502576	2.51765	7.718516	24.5906597	16.18766	59.27007958	45.52089	31.344442	23.08908745	27.000884	44.865258	62.8373369	30.122062	8.438718	13.79091	25.603743	34.58325	29.84514925	181.476518	19.9726	22.904768	26.982207	15.993498	31.837533	2.077459	3.162144	3.36875	21.558907	402.85086	24.806491	1.364537	17.785361	66.531456	26.224616	37.3687	33.81593533	24.968186	27.339384	47.08214	38.671253	49.277454	41.381609	16.193702	12.421324	22.371097	45.61698861	44.57949	306.475429	24.61349	18.12001	16.80328	13.97513807	33.82088037	1.915387336	3.948172	4.544166064	34.1717649	278.576882	17.047328	2.061202	6.670564	48.655944	54.591887	49.34148	39.679447	27.485643	17.11376475	30.56360271	54.944231	43.799534	58.8770922	34.292704	44.474044	64.457761	36.792445	86.454611	82.614002	23.133454	22.590644	23.223957	64.3449	226.35138	27.50046	16.955406	31.906406	18.74691	26.28763371	2.864475	7.405123	5.499769	41.82127	214.738423	12.362342	2.156745	13.201664	36.4799889	22.160127	39.224206	35.276632	60.111658	28.146277	33.284922	ENSG00000117632	STMN1	protein_coding
762.0	21.36205	12.02526	23.894131	34.94091296	34.6427	39.68441	42.87819464	10.67339	11.368824	22.673064	11.4234	11.547745	10.812911	14.58969	13.013619	10.88429	10.91573	10.93542	5.91188	2.1780087	8.81451	9.64249	8.56591	74.89984	92.253225	7.338625	1.753868	41.929796	21.60574	19.55959	48.22341	49.495136	25.797987	28.84962	46.552636	9.26035	15.21868978	10.87128	16.946358	17.00236	7.55312	11.631672	46.88421	16.92674	9.14404	6.5116197	8.41039	7.48006	2.800507	13.19929	8.93658	6.87016	82.03723	32.68406	9.69124	4.29671	38.33801	19.299335	17.61829	50.09736	49.12086	32.595034	57.45909	47.39282	12.674074	13.272153	12.102492	16.42371	22.76035	12.816492	21.97039	33.04163	14.45844	14.51431	8.28248	4.920449	11.185616	4.978709	14.062366	10.51387	8.36740089	72.728681	76.95216	6.6860186	6.18295	39.99196	17.709239	14.58527	52.093306	22.76646	13.36397	18.33125	34.30562	26.239122	13.083027	50.6725	29.461939	30.93216	37.61048	10.63615	11.37735954	14.32808	10.6649	15.17962	16.09736	14.758093	13.335957	10.352852	8.44746	6.02233	10.64749	2.86721	14.65747	7.877002	5.457128	64.41066	80.46877	10.92038	4.43493	44.02783	17.473825	16.8927	20.897237	19.132519	17.517059	13.008317	14.6989	ENSG00000158006	PAFAH2	protein_coding
763.0	0.0	3.003172	0.0	0.0	0.0	0.0	0.0	0.0	0.0273785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28219	0.0	0.055259	0.0	0.0	0.355609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0303087	0.0	0.0	2.383606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.569024	0.0	0.0	0.0	0.2456768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0276801	0.0	0.0	0.8513951	0.0	0.0	1.025353	0.0	0.0	0.0	0.0	0.4273277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0600929	0.0	0.0	0.0	0.0	0.0	0.45028	1.94017	0.0296734	0.0	0.0	0.0	0.0	0.0	0.0	0.47277	0.030336	0.0	0.0	0.0	0.0	0.784311	0.0	0.0	0.0	0.0	0.0	0.0237141	2.7976731	0.0	0.0	0.0	0.0	ENSG00000158008	EXTL1	protein_coding
764.0	0.496024	1.2099	0.344454	0.749841	0.882746	0.281659	1.32262	1.03693	1.15199	1.53963	0.775231	0.989479	1.00126	1.3608	1.74817	0.941715	0.759157	0.85988	0.810203	0.163433	0.7375	0.564561	0.895534	1.1038	1.05608	0.5334	1.39991	1.53943	1.60086	0.772279	0.73878	0.666171	0.723366	0.709354	0.933678	1.03985	0.771726	0.938643	1.12908	0.671992	1.02017	2.48167	0.442128	1.9327	0.725286	1.11572	0.857692	0.562105	0.126101	0.262794	1.38871	1.62505	1.26636	0.863223	0.431305	0.889042	1.3327	1.11086	1.1365	1.2579	1.22452	1.05701	1.60948	0.535261	1.48041	0.889636	0.871523	0.875687	1.07751	1.1171	1.00763	1.16629	2.31504	1.19146	0.474039	1.26672	0.689447	0.238019	0.920738	1.27273	1.3126	1.16157	0.584624	0.493383	1.54508	1.23162	1.24187	1.0107	0.981767	0.42002	0.592734	0.315458	0.475234	0.791047	0.349144	1.06551	1.20146	1.11781	1.27149	1.2895	1.57678	1.35453	1.05405	0.444582	1.41278	0.976158	2.11827	0.995927	1.50656	0.636751	1.04915	0.325354	0.649857	0.585699	0.620808	1.00331	0.962373	0.570413	1.43069	2.23213	0.663569	1.44429	0.334584	0.378238	0.560218	0.397144	0.805538	ENSG00000158014	SLC30A2	protein_coding
765.0	0.0	0.0	0.0	0.106466	0.0	0.0	0.0	0.0	0.0	0.100561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.101203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.153702	0.0738012	0.0	0.0	0.0924328	0.0895565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109045	0.0	0.0	0.0	0.0	0.119897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.107116	0.152586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.244708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.133394	0.0967991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSG00000158022	TRIM63	protein_coding
777.0	8.61641	13.44748	7.650693	5.144820827	9.277910045	4.84451	6.0804683	8.6964	16.64801	12.21677	9.636	8.68087	11.83019826	9.68394	29.91678	5.43359	8.2312	7.55851	5.682882	4.978861	7.02558	2.42850624	7.678282291	2.634964	8.264917	6.06107	0.769260276	17.25261	18.61346	11.08772	9.60229	6.93006	3.90484	4.71549	9.410656	16.39595	19.118921	14.032856	11.57939	14.1649	12.79704	13.771524	10.1414	29.75875	9.34057	7.83199	10.846167	6.69263	4.413536	6.571766	5.61632573	4.404738	4.81524	8.164199	6.884657	0.0	16.816708	5.484067631	10.91735	15.55501	8.3155	7.435880001	11.05999	8.86495	14.13866	14.23813	14.18812099	15.38772	13.45708	16.345718	15.33449	14.18125	29.65728	4.512371	5.925944	5.70188	3.411189	7.650357	7.367157	8.05691	8.35631	13.24834	8.567823	10.81675	0.0	17.88733	13.07318	4.053084	8.19367	5.55322	2.572618	9.11427	7.434857	5.957581	6.71052	8.51599	3.651450011	5.135684	6.694429	9.83416	13.50474	11.21864	9.92251	8.71721959	14.00709	9.193035	24.49821	5.47273	6.30288	6.80886	4.934288	5.842545	8.26030604	5.2698	5.664473	5.42667	5.752955	9.51481	0.0	17.17666	9.260953	11.82676	5.817482	7.78928	10.52073	4.321594021	4.80246	ENSG00000175087	PDIK1L	protein_coding
790.0	0.0611043	0.562307	0.180369	0.184005	0.525602	0.450369	0.238871	0.429359	0.613102	0.699325	0.5485	0.418253	0.673741	0.278071	0.771031	0.189059	0.342731	0.620601	0.27045	0.125932	0.424216	0.304502	0.152995	0.336653	0.332935	0.41276	0.225696	0.409451	0.67157	0.244653	0.462494	0.234613	0.859059	0.289534	0.417203	0.460238	0.424647	0.540298	0.376291	0.311799	0.39878	0.478018	0.505629	0.448713	0.708171	0.241974	0.195597	0.434741	0.041657	0.0466514	0.171515	0.0928535	0.509448	0.618354	0.299635	0.104763	0.591803	0.2989	0.40026	0.339296	0.232289	0.290009	0.469105	0.584326	0.502331	0.489817	0.330589	0.468135	0.463383	0.49171	0.479992	0.336726	0.83584	0.58818	0.14765	0.348385	0.436533	0.150978	0.465632	0.302079	0.384519	0.376624	0.272011	0.139713	0.307888	0.289307	0.710095	0.263065	0.54836	0.219209	0.222333	0.29529	0.479667	0.261753	0.276649	0.512828	0.479157	0.0536943	0.331316	0.371495	0.606942	0.67403	0.334244	0.05315	0.496755	0.662546	0.733382	0.364803	0.380727	0.323502	0.278852	0.0944227	0.263818	0.144024	0.165317	0.508345	0.580469	0.166462	0.346185	0.649501	0.408326	0.295445	0.202497	0.310232	0.0988375	0.19286	0.395539	ENSG00000197245	FAM110D	protein_coding
869.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ENSG00000282872	C1orf232	protein_coding
835.0	1.578025	0.0	0.835878	2.373189	1.172479	0.640685	1.074573	0.377977	2.3358918	3.415648	0.524013	0.447714	0.713087	2.113866	1.165112	0.921087	0.70658	0.240979	0.0957753	0.50704	0.0	0.8105145	2.535991	0.724047	0.0	0.0708758	0.0	0.0518695	1.144315	0.869985	0.0	1.51884	0.630971	2.468623	0.0	3.906385	0.276834	2.38364	4.595585	4.5602698	0.900486	2.32046	0.0	1.24818	0.962257	1.783037	1.762896	1.158789	0.444149	1.020381	1.276275	1.144537	0.0	1.582348	0.0	0.0	1.8200656	1.325612	1.744717	0.752017	0.2884407	2.438147	1.916183	1.101044381	1.5538521	3.565792	1.551543	2.334155	1.872604	2.106777	0.835731	1.948811	0.639777	2.033831	0.895041	0.887738	0.405425	0.59066	1.991594	1.79896	6.00597	0.357949	0.719588	1.26009	0.0	0.896594	1.45881	3.101761	2.217951	2.346213	1.888017	0.228277	0.961685	0.0764108	1.756754	0.96541	0.3259163	1.915741	3.2460271	0.697191	1.469066	2.664205	2.456039	2.088126	1.51679	0.0	2.55536	1.201344	2.668833	0.45349	0.567759	0.315369	1.622316	4.404877	5.16287	0.980017	0.0	0.617301	0.0	0.73579	1.028746	1.275049	0.672966	0.920364	1.265962	1.127466	1.193787	ENSG00000236782	ZNF593OS	protein_coding
755.0	5.1885	2.17995	1.284135	13.87764	3.54987	9.332599	3.54706	5.697113	8.12889	7.2228	4.87418	5.05445	9.63686	5.04892	6.04997	3.77805	2.2931	4.01232	1.28651	5.718091	0.441366	8.14065	4.2344	4.51784	1.300831	2.67414	0.0	0.462136	4.0005	6.32434	2.76181	3.47254	2.4085	6.31455	2.62078	7.28522	4.62085	6.23812	7.72409	8.26751	1.794116	3.90649	1.90969	5.3723	3.08126	4.1332	12.213286	5.65059	5.54239	2.31096	5.44129	3.42077	3.69447	10.8174	6.706729	0.0	0.620593	6.10424	5.6671	6.15516	5.53307	5.03354	3.85428	5.08671	5.03598	9.06025	4.46098	4.58992	5.05011	8.30705	4.64065	5.94829	11.0291	5.07835	5.62632	7.816512	4.99988	9.79721	3.87571	5.42447	6.7827	5.016831	4.002355	4.88897	0.0	1.45902	4.54361	5.65804	4.41987	5.65033	5.44633	5.71138	5.34725	5.71222	3.41221	4.73415	2.75685	9.06482	9.41227	6.15735	6.31395	5.45729	6.56834	8.21898	7.13974	4.43111	6.68165	5.32119	9.61084	8.55122	13.25681	6.808584	5.88298	11.81286	11.34888	8.64055	5.30913	6.48382	0.265548	0.0	4.00256	4.534	5.2964	9.604361	3.188	8.76326	4.2582	ENSG00000142684	ZNF593	protein_coding
754.0	3.7741846	0.803186035	0.524455	1.67198	2.54847	3.670411855	2.10244016	1.5290397	4.927475	5.605142	2.965969	2.362974	2.323223	0.6845458	10.096664	3.575527	0.041155507	0.797983	1.910889118	22.432159	2.020687804	1.2376	1.1654608	0.654461241	1.299189	1.122271	0.0	0.0	4.893303	1.231242001	0.0	1.3469315	0.135799	3.775924	1.906164	3.062784	2.4622356	2.36240772	3.961929091	6.55828	3.709526	3.010434001	0.042918207	1.024142	0.126458002	2.102934	8.465902	2.371146	19.849499	0.0	2.07202	1.699757	3.437440001	0.65938112	0.255083901	0.235486806	4.563357021	3.548209	0.625992085	2.617598487	1.370160022	3.9248609	0.550820007	0.0	2.326646	4.21888	3.069706	1.717163401	2.821391	2.880135	7.497435	3.23788	6.768626567	1.322997	3.233095	5.888384987	5.513717	26.527532	0.24107	1.506617	0.0	1.170925	2.930435032	0.758283	0.415861	0.774083004	3.910155	1.884596027	1.17239	1.322841013	2.423617	0.664974503	2.729136	1.1286977	1.298339142	2.170668	1.566303081	2.449188065	0.105839	10.31615843	3.204797	2.64234603	1.309376442	7.419669001	4.507032085	4.574338	7.010721387	1.014160105	1.802792	8.855463014	2.678340867	31.614517	0.692556	0.370976737	2.090697408	2.034043	3.429021	0.43778153	0.0	1.589843	2.305643	1.541475016	0.9478983	1.89581515	2.639771	5.488075	1.491973	ENSG00000142675	CNKSR1	protein_coding
